name,description_html,type_id,state_id,priority,assignees,extra_properties,cycle_name,module_name
iDeal机器人自动下单功能(新增支持平安利顺）,<p>实现直连货币中介iDeal机器人的债券自动下单成交。</p><p>此需求为新增对接直连货币中介平安理顺的机器人。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""FICCHEADS-1099"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""债券"", ""category_l2"": ""银行间债券"", ""category_l3"": ""直连经纪商债券交易"", ""center"": ""做市业务中心"", ""team"": ""本币做市台"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""在研-优先级0"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
其他债权投资和持有至到期损益计算逻辑优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""FICCHEADS-1136"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""风险管理"", ""category_l3"": ""业务报表"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""在研-优先级0"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
增加财富管理部私行中心客户准入流程,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""FICCHEADS-1082"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""销售业务"", ""category_l3"": ""数据报送"", ""center"": ""销售业务中心"", ""team"": ""代客销售团队"", ""biz_pm"": ""吴凡"", ""biz_priority"": ""在研-优先级0"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
监管报表-现券和回购偏离度报表完善需求V2,<p>对监管报表中，细分的“现券和回购偏离度报表”进行有关完善。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""FICCHEADS-812"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""风险管理"", ""category_l3"": ""业务报表"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""在研-优先级0"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
OCI账户持仓减值计算方案调整需求说明书,<p>对以摊余成本计量的债券、以公允价值计量且其变动计入其他综合收益的债券的减值计算方法进行调整。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""FICCHEADS-1110"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""风险管理"", ""category_l3"": ""账户管理"", ""center"": ""自营业务中心"", ""team"": ""自营交易五台"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""自营业务中心优先级1"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
债券ETF业务系统需求说明书（二期）：二级交易,<p>实现债券ETF交易链路建设中二级交易功能。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""FICCHEADS-1140"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""基金"", ""category_l2"": ""债券ETF"", ""category_l3"": ""交易链路"", ""center"": ""自营业务中心"", ""team"": ""信用交易台"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""自营业务中心优先级2"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
美国国债做市系统需求,<p>1. 对冲端连接城堡基金接口， 接入对冲端渠道的行情信息</p><p>2. 报价端连接彭博等渠道，策略报价能够报至ALLQ等渠道</p><p>3. 大象报价面板支持进行对美国国债的策略报价和策略对冲平盘</p><p>4. 大象询价回复面板和类似功能支持进行客户询价的策略/人工询价回复</p><p>5. 支持查询订单、成交、持仓、PnL、风险等相关报表信息</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1189"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""category_l1"": ""债券"", ""category_l2"": ""美国国债"", ""category_l3"": ""交易链路"", ""center"": ""做市业务中心"", ""team"": ""外币债券做市台"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""做市业务中心优先级1"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
金控FICC期货（港交所外汇期货）前台交易簿记需求,<p>本需求为前台交易簿记需求，针对港交所外汇期货所涉及的前台交易簿记，拟进行整体建设，包括交易簿记、持仓管理、风险管理、估值模型及现金流计算、账户管理等。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1194"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""category_l1"": ""期货"", ""category_l2"": ""外汇期货"", ""category_l3"": ""交易簿记"", ""center"": ""做市业务中心"", ""team"": ""大象平台产品团队"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""做市业务中心优先级2"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
收益互换支持挂钩加拿大多伦多交易所和美国BATS交易所权益品种,<p>为满足客户交易需求，场外衍生品平台收益互换新增支持美国BATS证券交易所、加拿大多伦多证券交易所的权益品种，以上交易适用目前场外衍生品平台的风控规则（包括实时和日终风控），并支持合约自动生成、估值、实时/日终盯市等合约全生命周期管理</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""FICCHEADS-1184"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""场外衍生品"", ""category_l2"": ""场外收益互换"", ""category_l3"": ""交易链路"", ""center"": ""代客业务中心"", ""team"": ""多资产创新产品团队"", ""biz_pm"": ""褚悦珊"", ""biz_priority"": ""代客业务中心优先级1"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
债券增值税现金流自动生成,<p>自2025年8月8日起，财政部、税务总局将对在该日期之后（含当日）新发行的国债、地方政府债券、金融债券的利息收入，恢复征收增值税。需要对系统功能进行改造，以生成增值税费用现金流需支持推送运营中心复核</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""FICCHEADS-1149"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""场外衍生品"", ""category_l2"": ""场外收益互换"", ""category_l3"": ""交易管理"", ""center"": ""代客业务中心"", ""team"": ""宏观产品团队"", ""biz_pm"": ""褚悦珊"", ""biz_priority"": ""代客业务中心优先级2"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
部分白名单资质更新提醒提前,<p>对于衍生品客户下“专业投资者类型”为“专业一类”且“机构大类”为“私募”以外其他类型时，将客户下次年度资质更新首次提醒时间设置为到期前2个月。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""FICCHEADS-1096"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""销售业务"", ""category_l3"": ""销售管理"", ""center"": ""销售业务中心"", ""team"": ""代客销售团队"", ""biz_pm"": ""陈思宇"", ""biz_priority"": ""销售业务中心优先级1"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
支持产品更换管理人功能,<p>在年度资质更新场景支持前端增加产品切换管理人/管理人平移的选项，系统不固定管理人ECIFID，根据流程中填写的管理人重新派发ID。办结后系统更新产品所属管理人的关系。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""FICCHEADS-983"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""销售业务"", ""category_l3"": ""销售管理"", ""center"": ""销售业务中心"", ""team"": ""代客销售团队"", ""biz_pm"": ""陈思宇"", ""biz_priority"": ""销售业务中心优先级2"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
外币回购大象开发需求,<p>新开发外币回购业务模块，但需求目前还在审核，尚未提交</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""FICCHEADS-1197"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""回购"", ""category_l2"": ""外币回购"", ""category_l3"": ""交易链路"", ""center"": ""流动性管理中心"", ""team"": ""—"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""流动性管理中心优先级1"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
票据业务持仓占用规则调整,<p>将票据业务持仓额度占用纳入固收常规限额体系内。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""FICCHEADS-955"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""票据"", ""category_l2"": ""转贴现和正回购"", ""category_l3"": ""交易链路"", ""center"": ""流动性管理中心"", ""team"": ""—"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""流动性管理中心优先级2"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
金交所/银行间 即远掉询价交易风控相关需求,<p>为丰富客需衍生品业务对冲渠道的多样性，交易台提出支持黄金即远掉交易需求。相应地，风险管理方面提出配套风险管理以及风险分析需求以支持该业务开展，包括：</p><p>1）相关授权与权限功能；</p><p>2）场外衍生品估值敞口监控界面以及损益监控有关功能开发及改造。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""FICCHEADS-931"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""贵金属"", ""category_l2"": ""黄金"", ""category_l3"": ""交易风控"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""风险合规中心优先级1"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
大象信用债持仓功能模块的开发需求,<p>大象信用债持仓监控功能构建</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""FICCHEADS-147"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""风险管理"", ""category_l3"": ""信用风险"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""风险合规中心优先级2"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
中央交易室固定收益类交易执行自动化需求,<p>随着交易中心、沪深交易所不断推出和完善各类型FICC类交易的接口，部分由中央交易室执行交易员手工下单的交易可接入自动化接口，减少大象系统和交易系统间的断点，降低相关操作风险，提升交易效率。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""IT需求申请央20251028572539"", ""department"": ""中央交易室"", ""domestic_overseas"": ""境内"", ""biz_pm"": ""张语蕙"", ""biz_priority"": ""中央交易室优先级1"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
资金部2026年度IT需求申请（信用拆借审批链路迁移BPM）,<p>根据部门业务发展及数字化转型规划，拟定2025年系统建设框架性需求，如附件。相关需求前期已线下沟通确认过。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""IT需求申请资运20251224590060"", ""department"": ""资金运营部"", ""domestic_overseas"": ""境内"", ""biz_pm"": ""杨畅"", ""biz_priority"": ""资运部优先级2"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
资金部2026年度IT需求申请（交易所回购策略信号发掘第一阶段）,<p>根据部门业务发展及数字化转型规划，拟定2025年系统建设框架性需求，如附件。相关需求前期已线下沟通确认过。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""IT需求申请资运20251224590060"", ""department"": ""资金运营部"", ""domestic_overseas"": ""境内"", ""biz_pm"": ""杨畅"", ""biz_priority"": ""资运部优先级1"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
关于风险数据集市采集固收Cube和大象系统场外业务数据的需求,<p>提供大象系统手工簿记行情、收益互换定义文件、预付金账户配置、保证金参数、盯市配置、交易簿参数、簿记复核状态变更等数据以及Cube系统簿记复核状态变更数据，数据具体需求详情见附件</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""IT需求申请风20250905559247"", ""department"": ""风险管理部"", ""domestic_overseas"": ""境内"", ""biz_pm"": ""汪倪佳"", ""biz_priority"": ""风控部优先级1"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
金控FICC美国国债自动化交易链路业务需求二期（XOR：大象报到彭博后无需交易员确认直接对外报单）,<p>实现自营中心美国国债交易链路建设，通过彭博XOR模块，实现大象报到彭博后无需交易员确认直接对外报单。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""8baed4ad-64c0-4922-b4bb-e9d77a865fd7""]","{""req_source"": ""FICCHEADS-1168"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""category_l1"": ""债券"", ""category_l2"": ""美国国债"", ""category_l3"": ""交易链路"", ""center"": ""自营业务中心"", ""team"": ""中央交易台/香港交易一台"", ""biz_pm"": ""沙学府"", ""biz_priority"": ""在研-优先级0"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,【海外交易能力建设】美国国债自营交易链路
LAMP持续优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,FICC人工智能专项项目
iDeal客户画像持续迭代,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""department"": ""信息技术部"", ""techLead"": ""3a43fac4-6a60-42e4-a1b8-3f434ce9cf87"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
场外港股支持打新阶段定义和维护,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
对接彭博交易日历和结算日历,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
O45迁移+交易所固收平台切换至互联网平台,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""biz_pm"": ""赵鸿达"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,O45迁移项目
美债calypso替代项目-内部服务优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""department"": ""信息技术部"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
智能BI项目POC,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""b5cf400d-4a1a-4daf-8ad7-dc33d720391c""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""平台架构"", ""biz_pm"": ""毕成功"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
香港金工资讯本地化部署需求,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""b5cf400d-4a1a-4daf-8ad7-dc33d720391c""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""平台架构"", ""biz_pm"": ""毕成功"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
【问题修复】南向通债券风控应急白名单支持,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""techLead"": ""ee12bda6-18fc-4ad5-a35e-74c256781157"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
【问题修复】金交所现货标的日间持仓计算,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""techLead"": ""ee12bda6-18fc-4ad5-a35e-74c256781157"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
月度授权流程启动迁移,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""平台架构"", ""biz_pm"": ""姜玉珠"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
审批流程支持上传附件,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""平台架构"", ""biz_pm"": ""姜玉珠"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
notify取消给离职用户发送报表,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""平台架构"", ""biz_pm"": ""姜玉珠"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
审批监控（新）界面优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""平台架构"", ""biz_pm"": ""姜玉珠"", ""techLead"": ""ee12bda6-18fc-4ad5-a35e-74c256781157"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,
AURORA平台优化及HAB整合,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""FICC-91583"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""策略管理"", ""biz_pm"": ""钱高翔"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0328,FICC策略平台整合项目
配合OB字段枚举值调整,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""department"": ""信息技术部"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0328,
境外债券支持配置汇率敞口算法,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""FICCHEADS-1127"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""代客业务中心"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""支持合约和交易流水要素批量修改"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3""}",大象-常规-26-0425,
境外债TRS付息/资金流水自动生成,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""FICCHEADS-1124"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""代客业务中心"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""支持境外债TRS自动生成债券付息资金流水与交易流水"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3""}",大象-常规-26-0425,
TARF平台建设,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""FICCHEADS-1167"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""center"": ""代客业务中心"", ""team"": ""外汇产品团队"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""支持FXspot合约的估值/风险计量相关内容：\n1.Valuation Report：估值模块增加FX SPOT估值。\n2.Cash Flow List：TARF合约物理交割产生的FX SPOT合约的现金流，调用Alib结果进行展示。"", ""techLead"": ""f81bb5d7-a37c-4d34-b1fc-f92d46f5b2a8""}",大象-常规-26-0425,
港交所外汇期货做市交易系统建设需求说明书,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1180"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""center"": ""做市业务中心"", ""team"": ""外汇做市台"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""1、完成做市交易链路境外本地化部署剩余工作\n2、发trade request的时候，要加上currency字段，用于运营数据统计\n3、启动对冲侧交易链路相关功能开发"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52""}",大象-常规-26-0425,
